"Fcast_date";"DATE";"Station.Name";"TMAX_ENSEMBLE_AVG";"TMIN_ENSEMBLE_AVG";"TAVG_ENSEMBLE_AVG";"RAIN_ENSEMBLE_AVG";"Zona_Pas";"Admin"
"2019-12-29";2019-12-29;"Rosario Aerodrome";37,01;22,3;29,66;0,16;"Nucleo Norte";"Santa Fe"
"2019-12-29";2019-12-30;"Rosario Aerodrome";33,95;21,6;27,78;3,05;"Nucleo Norte";"Santa Fe"
"2019-12-29";2019-12-31;"Rosario Aerodrome";28,57;19,45;24,01;13,57;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-01;"Rosario Aerodrome";29,18;17,73;23,45;0,1;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-02;"Rosario Aerodrome";28,56;16,07;22,32;0;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-03;"Rosario Aerodrome";29,98;16,23;23,11;0;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-04;"Rosario Aerodrome";32,04;17,54;24,79;0;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-05;"Rosario Aerodrome";32,88;17,94;25,41;0,07;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-06;"Rosario Aerodrome";32,82;19,13;25,98;2;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-07;"Rosario Aerodrome";31,66;17,8;24,73;7,4;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-08;"Rosario Aerodrome";33,14;18,35;25,74;2,69;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-09;"Rosario Aerodrome";33,59;19,7;26,64;4,21;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-10;"Rosario Aerodrome";33,8;19,76;26,78;5,19;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-11;"Rosario Aerodrome";31,84;18,54;25,19;7,42;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-12;"Rosario Aerodrome";30,44;17,29;23,86;3,87;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-13;"Rosario Aerodrome";29,49;17;23,24;3,77;"Nucleo Norte";"Santa Fe"
"2019-12-29";2019-12-29;"Reconquista Aerodrome";36,82;25,12;30,97;0,05;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-30;"Reconquista Aerodrome";37,4;24,25;30,83;0,3;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-31;"Reconquista Aerodrome";34,32;22,96;28,64;3,87;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-01;"Reconquista Aerodrome";33,16;21,98;27,57;6,9;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-02;"Reconquista Aerodrome";30,61;20,99;25,8;0,12;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-03;"Reconquista Aerodrome";30,89;20,32;25,61;0,09;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-04;"Reconquista Aerodrome";33,12;20,33;26,72;0,01;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-05;"Reconquista Aerodrome";35,41;20,64;28,02;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-06;"Reconquista Aerodrome";36,56;21,47;29,01;0,31;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-07;"Reconquista Aerodrome";35,42;22,22;28,82;2,04;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-08;"Reconquista Aerodrome";35,44;22,48;28,96;2,36;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-09;"Reconquista Aerodrome";36,69;23,17;29,93;2,41;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-10;"Reconquista Aerodrome";38,11;24,44;31,27;1,39;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Reconquista Aerodrome";36,18;24,1;30,14;4,38;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Reconquista Aerodrome";34,16;22,82;28,49;7,61;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Reconquista Aerodrome";32,03;22;27,01;6,34;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-29;"Resistencia Aero.";38,93;25,36;32,15;0,06;"NEA";"Chaco"
"2019-12-29";2019-12-30;"Resistencia Aero.";39,05;24,08;31,56;0,12;"NEA";"Chaco"
"2019-12-29";2019-12-31;"Resistencia Aero.";37,64;23,72;30,68;1,26;"NEA";"Chaco"
"2019-12-29";2020-01-01;"Resistencia Aero.";35,16;22;28,58;11,21;"NEA";"Chaco"
"2019-12-29";2020-01-02;"Resistencia Aero.";32,73;20,46;26,6;0,48;"NEA";"Chaco"
"2019-12-29";2020-01-03;"Resistencia Aero.";32,6;19,98;26,29;0,15;"NEA";"Chaco"
"2019-12-29";2020-01-04;"Resistencia Aero.";34,14;19,74;26,94;0,07;"NEA";"Chaco"
"2019-12-29";2020-01-05;"Resistencia Aero.";36,19;19,96;28,07;0,09;"NEA";"Chaco"
"2019-12-29";2020-01-06;"Resistencia Aero.";36,75;20,95;28,85;0,04;"NEA";"Chaco"
"2019-12-29";2020-01-07;"Resistencia Aero.";36,06;21,89;28,98;1,99;"NEA";"Chaco"
"2019-12-29";2020-01-08;"Resistencia Aero.";35,81;21,94;28,88;2,5;"NEA";"Chaco"
"2019-12-29";2020-01-09;"Resistencia Aero.";37,34;22,78;30,06;1,69;"NEA";"Chaco"
"2019-12-29";2020-01-10;"Resistencia Aero.";38,82;23,94;31,38;0,34;"NEA";"Chaco"
"2019-12-29";2020-01-11;"Resistencia Aero.";38,32;24;31,16;2,47;"NEA";"Chaco"
"2019-12-29";2020-01-12;"Resistencia Aero.";37,35;23,19;30,27;5,49;"NEA";"Chaco"
"2019-12-29";2020-01-13;"Resistencia Aero.";35,42;22,28;28,85;4,87;"NEA";"Chaco"
"2019-12-29";2019-12-29;"Formosa Aerodrome";39,66;25,48;32,57;0,03;"";"Formosa"
"2019-12-29";2019-12-30;"Formosa Aerodrome";39,83;25,17;32,5;0,11;"";"Formosa"
"2019-12-29";2019-12-31;"Formosa Aerodrome";39,81;24,61;32,21;0,39;"";"Formosa"
"2019-12-29";2020-01-01;"Formosa Aerodrome";37,33;23,85;30,59;6,29;"";"Formosa"
"2019-12-29";2020-01-02;"Formosa Aerodrome";36,64;23,19;29,92;1,74;"";"Formosa"
"2019-12-29";2020-01-03;"Formosa Aerodrome";35,62;22,17;28,9;0,4;"";"Formosa"
"2019-12-29";2020-01-04;"Formosa Aerodrome";36,33;21,47;28,9;0,25;"";"Formosa"
"2019-12-29";2020-01-05;"Formosa Aerodrome";37,74;21,8;29,77;0,13;"";"Formosa"
"2019-12-29";2020-01-06;"Formosa Aerodrome";37,83;23,64;30,73;0,1;"";"Formosa"
"2019-12-29";2020-01-07;"Formosa Aerodrome";36,79;24,45;30,62;2,78;"";"Formosa"
"2019-12-29";2020-01-08;"Formosa Aerodrome";37,06;24,87;30,96;3,36;"";"Formosa"
"2019-12-29";2020-01-09;"Formosa Aerodrome";38,73;25,56;32,15;1,54;"";"Formosa"
"2019-12-29";2020-01-10;"Formosa Aerodrome";39,5;26,98;33,24;0,42;"";"Formosa"
"2019-12-29";2020-01-11;"Formosa Aerodrome";39,43;27,72;33,57;2,74;"";"Formosa"
"2019-12-29";2020-01-12;"Formosa Aerodrome";39,5;26,65;33,07;3,41;"";"Formosa"
"2019-12-29";2020-01-13;"Formosa Aerodrome";37,91;25,71;31,81;4,22;"";"Formosa"
"2019-12-29";2019-12-29;"Ceres Aerodrome";34,73;23,72;29,23;1,25;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-30;"Ceres Aerodrome";35,47;22,71;29,09;1,63;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-31;"Ceres Aerodrome";31,23;21,58;26,41;8,11;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-01;"Ceres Aerodrome";33,92;20,13;27,03;3,29;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-02;"Ceres Aerodrome";31,96;19,64;25,8;0,05;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-03;"Ceres Aerodrome";32,97;19,36;26,17;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-04;"Ceres Aerodrome";34,17;19,67;26,92;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-05;"Ceres Aerodrome";34,73;20,51;27,62;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-06;"Ceres Aerodrome";34,66;21,46;28,06;0,32;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-07;"Ceres Aerodrome";34,2;21,14;27,67;2,06;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-08;"Ceres Aerodrome";34,52;21,54;28,03;1,45;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-09;"Ceres Aerodrome";35,4;22,55;28,98;1,25;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-10;"Ceres Aerodrome";36,09;23,21;29,65;1,41;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Ceres Aerodrome";34,18;22,32;28,25;5,39;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Ceres Aerodrome";31,97;20,79;26,38;5,17;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Ceres Aerodrome";30,47;20,08;25,27;5,17;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-29;"Cordoba Aerodrome";34,55;20,92;27,74;3,01;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-30;"Cordoba Aerodrome";31,69;20,87;26,28;19,55;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-31;"Cordoba Aerodrome";31,65;19,03;25,34;3,27;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-01;"Cordoba Aerodrome";33,67;18,74;26,2;0,41;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-02;"Cordoba Aerodrome";32,66;17,67;25,17;0,4;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-03;"Cordoba Aerodrome";33,25;17,35;25,3;0,07;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-04;"Cordoba Aerodrome";35,34;17,52;26,43;0,07;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-05;"Cordoba Aerodrome";35,32;18,42;26,87;0,58;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-06;"Cordoba Aerodrome";34,04;18,97;26,51;2,31;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-07;"Cordoba Aerodrome";32,57;18,13;25,35;3,68;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-08;"Cordoba Aerodrome";34,53;18,45;26,49;3,23;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-09;"Cordoba Aerodrome";35,32;20,04;27,68;2,12;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-10;"Cordoba Aerodrome";35,45;20,1;27,77;3,33;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-11;"Cordoba Aerodrome";33,32;18,81;26,07;2,74;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-12;"Cordoba Aerodrome";30,85;17,45;24,15;2,51;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-13;"Cordoba Aerodrome";30,24;17,43;23,84;2,71;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-29;"Parana Aerodrome";34,98;24,92;29,95;0,23;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-30;"Parana Aerodrome";33,57;24,4;28,99;2,19;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-31;"Parana Aerodrome";29,59;22,55;26,07;7,57;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-01;"Parana Aerodrome";29,25;19,98;24,62;0,26;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-02;"Parana Aerodrome";29,68;18,95;24,31;0,01;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-03;"Parana Aerodrome";30,36;18,93;24,64;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-04;"Parana Aerodrome";31,95;19,87;25,91;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-05;"Parana Aerodrome";33,02;20,65;26,83;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-06;"Parana Aerodrome";33,12;21,48;27,3;1,19;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-07;"Parana Aerodrome";31,9;20,78;26,34;4,97;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-08;"Parana Aerodrome";33,01;21,28;27,14;2,24;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-09;"Parana Aerodrome";33,37;22,73;28,05;3,47;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-10;"Parana Aerodrome";33,96;23,09;28,53;3,05;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-11;"Parana Aerodrome";32,14;22;27,07;7,64;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-12;"Parana Aerodrome";30,46;20,7;25,58;3,87;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-13;"Parana Aerodrome";29;20,2;24,6;4,86;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-29;"Laboulaye";37,07;19,42;28,24;1,71;"S Cba";"Cordoba"
"2019-12-29";2019-12-30;"Laboulaye";31,69;21,08;26,39;4,87;"S Cba";"Cordoba"
"2019-12-29";2019-12-31;"Laboulaye";31,59;19,3;25,44;2,73;"S Cba";"Cordoba"
"2019-12-29";2020-01-01;"Laboulaye";30,87;18,11;24,49;0,06;"S Cba";"Cordoba"
"2019-12-29";2020-01-02;"Laboulaye";29,78;16,49;23,14;0,01;"S Cba";"Cordoba"
"2019-12-29";2020-01-03;"Laboulaye";32,55;15,67;24,11;0;"S Cba";"Cordoba"
"2019-12-29";2020-01-04;"Laboulaye";36,1;18,46;27,28;0,42;"S Cba";"Cordoba"
"2019-12-29";2020-01-05;"Laboulaye";35,04;17,42;26,23;2,33;"S Cba";"Cordoba"
"2019-12-29";2020-01-06;"Laboulaye";32,43;18,66;25,54;4,69;"S Cba";"Cordoba"
"2019-12-29";2020-01-07;"Laboulaye";32,16;16,83;24,49;2,02;"S Cba";"Cordoba"
"2019-12-29";2020-01-08;"Laboulaye";34,46;18,08;26,27;3,06;"S Cba";"Cordoba"
"2019-12-29";2020-01-09;"Laboulaye";34,56;19,41;26,98;4,22;"S Cba";"Cordoba"
"2019-12-29";2020-01-10;"Laboulaye";33,11;19,15;26,13;5,35;"S Cba";"Cordoba"
"2019-12-29";2020-01-11;"Laboulaye";31,27;18,09;24,68;1,82;"S Cba";"Cordoba"
"2019-12-29";2020-01-12;"Laboulaye";31,3;16,68;23,99;1,16;"S Cba";"Cordoba"
"2019-12-29";2020-01-13;"Laboulaye";30,48;16,58;23,53;1,11;"S Cba";"Cordoba"
"2019-12-29";2019-12-29;"Junin Aerodrome";34,45;18,96;26,7;2,57;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-30;"Junin Aerodrome";32,44;19,39;25,91;5,66;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-31;"Junin Aerodrome";26,83;17,83;22,33;26,93;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-01;"Junin Aerodrome";26,45;16,14;21,3;0,21;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-02;"Junin Aerodrome";25,9;13,67;19,79;0,04;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-03;"Junin Aerodrome";28,71;13,83;21,27;0,02;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-04;"Junin Aerodrome";31,41;15,92;23,67;0,01;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-05;"Junin Aerodrome";30,35;14,56;22,46;1,31;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-06;"Junin Aerodrome";29,93;16,98;23,45;5,04;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-07;"Junin Aerodrome";30,23;15,35;22,79;2,28;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-08;"Junin Aerodrome";31,48;16,32;23,9;3,18;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-09;"Junin Aerodrome";31,5;17,73;24,62;7,11;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-10;"Junin Aerodrome";30,63;17,72;24,18;9,67;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-11;"Junin Aerodrome";29,05;16,18;22,62;5,79;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-12;"Junin Aerodrome";28,79;14,81;21,8;2,46;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-13;"Junin Aerodrome";27,39;14,49;20,94;2,49;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-29;"Aeroparque Bs. As. Aerodrome";32,6;25,81;29,21;1,33;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-30;"Aeroparque Bs. As. Aerodrome";31,21;24,6;27,91;8,32;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-31;"Aeroparque Bs. As. Aerodrome";23,84;22,83;23,33;20,08;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-01;"Aeroparque Bs. As. Aerodrome";23,96;21,88;22,92;0,38;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-02;"Aeroparque Bs. As. Aerodrome";23,6;20,75;22,18;0,16;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-03;"Aeroparque Bs. As. Aerodrome";26,3;20,38;23,34;0,08;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-04;"Aeroparque Bs. As. Aerodrome";29,24;22,31;25,78;0,02;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-05;"Aeroparque Bs. As. Aerodrome";28,11;20,98;24,54;0,73;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-06;"Aeroparque Bs. As. Aerodrome";29,61;23,34;26,48;3,43;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-07;"Aeroparque Bs. As. Aerodrome";29,05;22,05;25,55;3,65;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-08;"Aeroparque Bs. As. Aerodrome";29,99;22,82;26,41;3,06;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-09;"Aeroparque Bs. As. Aerodrome";30,28;24,77;27,53;5,23;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-10;"Aeroparque Bs. As. Aerodrome";29,86;24,85;27,36;13,26;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-11;"Aeroparque Bs. As. Aerodrome";28,69;23,17;25,93;9,08;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-12;"Aeroparque Bs. As. Aerodrome";27,88;21,57;24,73;4,02;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-13;"Aeroparque Bs. As. Aerodrome";26,14;20,87;23,51;3,48;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-29;"Santa Rosa Aerodrome";36,55;20,17;28,36;1,9;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-30;"Santa Rosa Aerodrome";34,53;25,04;29,79;9,66;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-31;"Santa Rosa Aerodrome";35,37;23,17;29,27;0,8;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-01;"Santa Rosa Aerodrome";32,91;19,6;26,26;0,07;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-02;"Santa Rosa Aerodrome";33,04;19,93;26,49;0,01;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-03;"Santa Rosa Aerodrome";35,56;19,27;27,41;0,03;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-04;"Santa Rosa Aerodrome";33,73;21,83;27,78;1,4;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-05;"Santa Rosa Aerodrome";32,72;16,48;24,6;2,03;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-06;"Santa Rosa Aerodrome";32,38;19,28;25,83;1,39;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-07;"Santa Rosa Aerodrome";33,19;18,5;25,85;1,12;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-08;"Santa Rosa Aerodrome";33,88;19,87;26,88;1,99;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-09;"Santa Rosa Aerodrome";33,59;19,99;26,79;2,67;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-10;"Santa Rosa Aerodrome";32,52;19,95;26,23;2,76;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-11;"Santa Rosa Aerodrome";31,26;19,06;25,16;1,72;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-12;"Santa Rosa Aerodrome";31,22;18,21;24,71;0,43;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-13;"Santa Rosa Aerodrome";32,14;17,76;24,95;0,65;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-29;"Mar Del Plata Aerodrome";26,56;20,1;23,33;0,71;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Mar Del Plata Aerodrome";20,45;17,67;19,06;3,42;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Mar Del Plata Aerodrome";24,41;17,92;21,16;2,04;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Mar Del Plata Aerodrome";21,03;15,92;18,48;0,26;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Mar Del Plata Aerodrome";23,22;14,33;18,77;0,15;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Mar Del Plata Aerodrome";26,96;14,28;20,62;0,1;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Mar Del Plata Aerodrome";28,93;14,92;21,93;0,57;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Mar Del Plata Aerodrome";23,21;12,45;17,83;2,35;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Mar Del Plata Aerodrome";25,89;15,18;20,53;5,29;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Mar Del Plata Aerodrome";27,16;14,77;20,96;1,47;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Mar Del Plata Aerodrome";29,03;16,29;22,66;1,43;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Mar Del Plata Aerodrome";28,23;17,25;22,74;6,99;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Mar Del Plata Aerodrome";26,6;17,18;21,89;7,68;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Mar Del Plata Aerodrome";25,22;15,73;20,47;6,2;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Mar Del Plata Aerodrome";24,65;14,51;19,58;2,36;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Mar Del Plata Aerodrome";23,66;13,67;18,66;1,54;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-29;"Azul Aerodrome";32,18;17,95;25,06;0,86;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Azul Aerodrome";27,46;18;22,73;15,12;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Azul Aerodrome";26;18,07;22,03;6,56;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Azul Aerodrome";25,13;16,78;20,95;0,28;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Azul Aerodrome";25,05;12,79;18,92;0,11;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Azul Aerodrome";27,46;12,86;20,16;0,07;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Azul Aerodrome";29,15;15,01;22,08;0,54;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Azul Aerodrome";26,18;11,14;18,66;1,98;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Azul Aerodrome";27,74;15,27;21,51;2,51;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Azul Aerodrome";29,55;13,61;21,58;1,57;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Azul Aerodrome";30,42;15,51;22,96;2,25;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Azul Aerodrome";30,13;16,47;23,3;7,29;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Azul Aerodrome";28,13;17,01;22,57;9,1;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Azul Aerodrome";27,35;14,31;20,83;5,13;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Azul Aerodrome";26,8;13,04;19,92;3,74;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Azul Aerodrome";26,31;12,47;19,39;1,3;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-29;"Bahia Blanca Aerodrome";34,23;14,71;24,47;3,12;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-30;"Bahia Blanca Aerodrome";29,1;20,63;24,86;18,81;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-31;"Bahia Blanca Aerodrome";27,99;20,68;24,34;2,95;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-01;"Bahia Blanca Aerodrome";26,21;18,58;22,39;0,17;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-02;"Bahia Blanca Aerodrome";31,91;17,95;24,93;0;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-03;"Bahia Blanca Aerodrome";34,93;22,12;28,52;0,1;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-04;"Bahia Blanca Aerodrome";31,41;18,59;25;1,61;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-05;"Bahia Blanca Aerodrome";29,24;13;21,12;1,11;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-06;"Bahia Blanca Aerodrome";30,77;19,49;25,13;1;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-07;"Bahia Blanca Aerodrome";31,62;18,56;25,09;0,34;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-08;"Bahia Blanca Aerodrome";32,61;21,24;26,93;1,5;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-09;"Bahia Blanca Aerodrome";32,68;20,69;26,69;1,56;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-10;"Bahia Blanca Aerodrome";31,52;21,03;26,27;2,83;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-11;"Bahia Blanca Aerodrome";29,67;19,76;24,72;3,74;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-12;"Bahia Blanca Aerodrome";29,6;17,33;23,47;0,24;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-13;"Bahia Blanca Aerodrome";31,12;17,39;24,26;0,39;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-29;"Dolores Aerodrome";30,64;19,68;25,16;1,14;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2019-12-30;"Dolores Aerodrome";27,51;18,04;22,77;3,43;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2019-12-31;"Dolores Aerodrome";22,53;17,37;19,95;6,56;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-01;"Dolores Aerodrome";23,39;16,75;20,07;0,23;"Cuenca Sal";"Buenos Aires"
