"Fcast_date";"DATE";"Station.Name";"TMAX_ENSEMBLE_AVG";"TMIN_ENSEMBLE_AVG";"TAVG_ENSEMBLE_AVG";"RAIN_ENSEMBLE_AVG";"Zona_Pas";"Admin"
"2019-12-29";2020-01-10;"Reconquista Aerodrome";35,97;24,48;30,22;2,75;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Reconquista Aerodrome";36,11;24,75;30,43;6,14;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Reconquista Aerodrome";34,06;23,38;28,72;7,06;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Reconquista Aerodrome";31,89;22,01;26,95;7,09;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-29;"Resistencia Aero.";39,17;24,86;32,02;0,03;"NEA";"Chaco"
"2019-12-29";2019-12-30;"Resistencia Aero.";38,04;24,5;31,27;0,17;"NEA";"Chaco"
"2019-12-29";2019-12-31;"Resistencia Aero.";37,37;24,63;31;6,86;"NEA";"Chaco"
"2019-12-29";2020-01-01;"Resistencia Aero.";35,29;22,73;29,01;4,15;"NEA";"Chaco"
"2019-12-29";2020-01-02;"Resistencia Aero.";32,9;21,12;27,01;0,2;"NEA";"Chaco"
"2019-12-29";2020-01-03;"Resistencia Aero.";32,41;20,27;26,34;0,03;"NEA";"Chaco"
"2019-12-29";2020-01-04;"Resistencia Aero.";33,93;19,82;26,87;0,02;"NEA";"Chaco"
"2019-12-29";2020-01-05;"Resistencia Aero.";35,58;20,54;28,06;0,12;"NEA";"Chaco"
"2019-12-29";2020-01-06;"Resistencia Aero.";37,47;22,06;29,77;0,1;"NEA";"Chaco"
"2019-12-29";2020-01-07;"Resistencia Aero.";36,85;23,49;30,17;1,53;"NEA";"Chaco"
"2019-12-29";2020-01-08;"Resistencia Aero.";35,71;23,24;29,48;2,74;"NEA";"Chaco"
"2019-12-29";2020-01-09;"Resistencia Aero.";36,91;23,91;30,41;1,97;"NEA";"Chaco"
"2019-12-29";2020-01-10;"Resistencia Aero.";37,92;24,94;31,43;2,12;"NEA";"Chaco"
"2019-12-29";2020-01-11;"Resistencia Aero.";38,13;25,54;31,83;4,06;"NEA";"Chaco"
"2019-12-29";2020-01-12;"Resistencia Aero.";37,02;24,94;30,98;4,1;"NEA";"Chaco"
"2019-12-29";2020-01-13;"Resistencia Aero.";34,2;23,02;28,61;7,78;"NEA";"Chaco"
"2019-12-29";2019-12-29;"Formosa Aerodrome";39,34;25,96;32,65;0;"";"Formosa"
"2019-12-29";2019-12-30;"Formosa Aerodrome";39,09;25,89;32,49;0,36;"";"Formosa"
"2019-12-29";2019-12-31;"Formosa Aerodrome";40,3;25,35;32,82;3,03;"";"Formosa"
"2019-12-29";2020-01-01;"Formosa Aerodrome";36,93;23,66;30,3;5,3;"";"Formosa"
"2019-12-29";2020-01-02;"Formosa Aerodrome";35,75;22,2;28,98;0,47;"";"Formosa"
"2019-12-29";2020-01-03;"Formosa Aerodrome";34,55;21,05;27,8;0,06;"";"Formosa"
"2019-12-29";2020-01-04;"Formosa Aerodrome";35,86;20,54;28,2;0,17;"";"Formosa"
"2019-12-29";2020-01-05;"Formosa Aerodrome";37,05;21,55;29,3;0,21;"";"Formosa"
"2019-12-29";2020-01-06;"Formosa Aerodrome";37,89;23,03;30,46;0,18;"";"Formosa"
"2019-12-29";2020-01-07;"Formosa Aerodrome";36,53;24,47;30,5;3,19;"";"Formosa"
"2019-12-29";2020-01-08;"Formosa Aerodrome";36,4;24,1;30,25;5,17;"";"Formosa"
"2019-12-29";2020-01-09;"Formosa Aerodrome";37,23;24,85;31,04;2,72;"";"Formosa"
"2019-12-29";2020-01-10;"Formosa Aerodrome";38,57;25,75;32,16;1,91;"";"Formosa"
"2019-12-29";2020-01-11;"Formosa Aerodrome";38,87;26,55;32,71;3,04;"";"Formosa"
"2019-12-29";2020-01-12;"Formosa Aerodrome";38,24;26,1;32,17;4,69;"";"Formosa"
"2019-12-29";2020-01-13;"Formosa Aerodrome";36,79;24,78;30,79;5,47;"";"Formosa"
"2019-12-29";2019-12-29;"Ceres Aerodrome";34,9;23,84;29,37;1,48;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-30;"Ceres Aerodrome";35,22;22,13;28,67;4,11;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-31;"Ceres Aerodrome";30,93;21,36;26,15;6,1;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-01;"Ceres Aerodrome";32,97;20,59;26,78;0,47;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-02;"Ceres Aerodrome";32;19,93;25,97;0,04;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-03;"Ceres Aerodrome";32,28;19,29;25,78;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-04;"Ceres Aerodrome";33,29;19,61;26,45;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-05;"Ceres Aerodrome";34,53;20,82;27,68;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-06;"Ceres Aerodrome";35,05;22,08;28,56;0,68;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-07;"Ceres Aerodrome";34,33;21,66;27,99;1,78;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-08;"Ceres Aerodrome";34,24;22,25;28,24;1,95;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-09;"Ceres Aerodrome";34,63;22,57;28,6;3,28;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-10;"Ceres Aerodrome";34,76;23,09;28,92;2,61;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Ceres Aerodrome";34,38;22,11;28,25;3,91;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Ceres Aerodrome";31,46;20,51;25,98;6,92;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Ceres Aerodrome";29,99;19,78;24,88;4,66;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-29;"Cordoba Aerodrome";33,78;21,49;27,63;8,26;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-30;"Cordoba Aerodrome";31,67;19,73;25,7;14,06;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-31;"Cordoba Aerodrome";32,41;19,55;25,98;1,74;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-01;"Cordoba Aerodrome";33,14;19,57;26,36;1,12;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-02;"Cordoba Aerodrome";31,88;17,91;24,9;0,63;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-03;"Cordoba Aerodrome";32,22;16,85;24,54;0;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-04;"Cordoba Aerodrome";34,69;17,56;26,12;0,02;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-05;"Cordoba Aerodrome";35,66;19,02;27,34;0,15;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-06;"Cordoba Aerodrome";35,06;18,55;26,8;3,31;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-07;"Cordoba Aerodrome";32,91;18,07;25,49;3,06;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-08;"Cordoba Aerodrome";34,14;19,12;26,63;3,56;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-09;"Cordoba Aerodrome";33,8;19,66;26,73;2,71;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-10;"Cordoba Aerodrome";34,54;20,35;27,44;3,16;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-11;"Cordoba Aerodrome";32,2;19,24;25,72;4,55;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-12;"Cordoba Aerodrome";29,34;17,78;23,56;3;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-13;"Cordoba Aerodrome";28,92;17,25;23,08;1,94;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-29;"Parana Aerodrome";35,04;25,14;30,09;0,63;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-30;"Parana Aerodrome";33,54;23,74;28,64;4,54;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-31;"Parana Aerodrome";29,56;21,58;25,57;4,08;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-01;"Parana Aerodrome";29,6;20,25;24,92;0,02;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-02;"Parana Aerodrome";29,25;18,85;24,05;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-03;"Parana Aerodrome";29,71;18,9;24,31;0,01;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-04;"Parana Aerodrome";31,23;19,98;25,61;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-05;"Parana Aerodrome";32,84;21,13;26,99;0,06;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-06;"Parana Aerodrome";33,31;22,13;27,72;2,25;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-07;"Parana Aerodrome";32,38;21,35;26,86;4,7;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-08;"Parana Aerodrome";31,72;21,9;26,81;4,74;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-09;"Parana Aerodrome";32,38;22,44;27,41;3,13;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-10;"Parana Aerodrome";32,35;23,29;27,82;4,47;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-11;"Parana Aerodrome";31,91;22,08;26,99;5,76;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-12;"Parana Aerodrome";29,33;20,68;25;8,79;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-13;"Parana Aerodrome";28,03;19,78;23,9;5,78;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-29;"Laboulaye";36,31;19,59;27,95;2,47;"S Cba";"Cordoba"
"2019-12-29";2019-12-30;"Laboulaye";28,33;19,16;23,75;9,87;"S Cba";"Cordoba"
"2019-12-29";2019-12-31;"Laboulaye";31;18,52;24,76;0,14;"S Cba";"Cordoba"
"2019-12-29";2020-01-01;"Laboulaye";30,33;18,14;24,23;0,14;"S Cba";"Cordoba"
"2019-12-29";2020-01-02;"Laboulaye";29,57;16,2;22,88;0;"S Cba";"Cordoba"
"2019-12-29";2020-01-03;"Laboulaye";32,41;15,6;24,01;0;"S Cba";"Cordoba"
"2019-12-29";2020-01-04;"Laboulaye";35,07;17,89;26,48;0,31;"S Cba";"Cordoba"
"2019-12-29";2020-01-05;"Laboulaye";35,76;18,33;27,04;2,35;"S Cba";"Cordoba"
"2019-12-29";2020-01-06;"Laboulaye";30,59;16,86;23,73;2,72;"S Cba";"Cordoba"
"2019-12-29";2020-01-07;"Laboulaye";31,61;16,27;23,94;1,97;"S Cba";"Cordoba"
"2019-12-29";2020-01-08;"Laboulaye";32,7;17,39;25,04;6,2;"S Cba";"Cordoba"
"2019-12-29";2020-01-09;"Laboulaye";32,23;17,85;25,04;4,65;"S Cba";"Cordoba"
"2019-12-29";2020-01-10;"Laboulaye";33,88;18,3;26,09;4,76;"S Cba";"Cordoba"
"2019-12-29";2020-01-11;"Laboulaye";30,25;17,45;23,85;4,25;"S Cba";"Cordoba"
"2019-12-29";2020-01-12;"Laboulaye";28,75;16,46;22,61;2,45;"S Cba";"Cordoba"
"2019-12-29";2020-01-13;"Laboulaye";28,68;16,23;22,45;1,25;"S Cba";"Cordoba"
"2019-12-29";2019-12-29;"Junin Aerodrome";34,35;18,72;26,53;1,57;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-30;"Junin Aerodrome";30,74;17,97;24,35;23,69;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-31;"Junin Aerodrome";27,9;16,62;22,26;3,68;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-01;"Junin Aerodrome";26,52;15,17;20,84;0,12;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-02;"Junin Aerodrome";26,82;13,65;20,24;0,01;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-03;"Junin Aerodrome";28,77;14,09;21,43;0;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-04;"Junin Aerodrome";31,22;15,45;23,33;0,12;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-05;"Junin Aerodrome";31,48;15,89;23,68;2,07;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-06;"Junin Aerodrome";29,71;15,72;22,72;5,68;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-07;"Junin Aerodrome";29,66;15,06;22,36;6,07;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-08;"Junin Aerodrome";30,23;16,14;23,19;5,98;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-09;"Junin Aerodrome";30,41;16,42;23,42;5,15;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-10;"Junin Aerodrome";31,08;16,55;23,82;8,99;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-11;"Junin Aerodrome";29,03;15,63;22,33;8,93;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-12;"Junin Aerodrome";27,55;14,82;21,18;4,28;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-13;"Junin Aerodrome";27,29;14,46;20,88;1,6;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-29;"Aeroparque Bs. As. Aerodrome";32,37;25,13;28,75;1,1;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-30;"Aeroparque Bs. As. Aerodrome";30,66;24,07;27,36;17,35;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-31;"Aeroparque Bs. As. Aerodrome";24,27;22,32;23,3;5,54;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-01;"Aeroparque Bs. As. Aerodrome";23,68;20,12;21,9;0,15;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-02;"Aeroparque Bs. As. Aerodrome";23,15;19,55;21,35;0,07;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-03;"Aeroparque Bs. As. Aerodrome";25,62;19,82;22,72;0,02;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-04;"Aeroparque Bs. As. Aerodrome";28,72;21,54;25,13;0,19;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-05;"Aeroparque Bs. As. Aerodrome";28,98;21,88;25,43;1,21;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-06;"Aeroparque Bs. As. Aerodrome";29,93;22,27;26,1;5,94;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-07;"Aeroparque Bs. As. Aerodrome";28,16;21,82;24,99;7,67;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-08;"Aeroparque Bs. As. Aerodrome";28,76;22,21;25,49;5,42;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-09;"Aeroparque Bs. As. Aerodrome";29,07;22,67;25,87;3,51;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-10;"Aeroparque Bs. As. Aerodrome";29,49;22,78;26,14;7,21;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-11;"Aeroparque Bs. As. Aerodrome";28,05;21,89;24,97;10,25;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-12;"Aeroparque Bs. As. Aerodrome";26,22;20,95;23,59;4,94;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-13;"Aeroparque Bs. As. Aerodrome";25,86;20,2;23,03;1,93;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-29;"Santa Rosa Aerodrome";36,08;21,7;28,89;5,18;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-30;"Santa Rosa Aerodrome";34,21;24,93;29,57;3,79;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-31;"Santa Rosa Aerodrome";33,63;21,87;27,75;0,13;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-01;"Santa Rosa Aerodrome";32,46;19,8;26,13;0,02;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-02;"Santa Rosa Aerodrome";32,78;21,26;27,02;0,01;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-03;"Santa Rosa Aerodrome";35,4;19,93;27,66;0,48;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-04;"Santa Rosa Aerodrome";34,34;19,72;27,03;2,52;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-05;"Santa Rosa Aerodrome";34,23;18,4;26,32;1,87;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-06;"Santa Rosa Aerodrome";31,76;20,8;26,28;0,17;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-07;"Santa Rosa Aerodrome";32,98;19,55;26,27;1;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-08;"Santa Rosa Aerodrome";32,8;20,72;26,76;2,42;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-09;"Santa Rosa Aerodrome";32,71;20,24;26,47;2,48;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-10;"Santa Rosa Aerodrome";33,35;20,88;27,12;2,77;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-11;"Santa Rosa Aerodrome";30,81;20,01;25,41;1,76;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-12;"Santa Rosa Aerodrome";31,2;18,48;24,84;0,92;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-13;"Santa Rosa Aerodrome";31,39;19,17;25,28;1,29;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-29;"Mar Del Plata Aerodrome";26,34;19,48;22,91;0,64;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Mar Del Plata Aerodrome";21,74;20,55;21,14;5,34;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Mar Del Plata Aerodrome";24,24;18,09;21,16;1,26;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Mar Del Plata Aerodrome";21,8;14,48;18,14;0,12;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Mar Del Plata Aerodrome";22,75;13,97;18,36;0,08;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Mar Del Plata Aerodrome";25,52;14,81;20,17;0,04;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Mar Del Plata Aerodrome";29,67;15,53;22,6;1,31;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Mar Del Plata Aerodrome";24,08;15,14;19,61;5,03;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Mar Del Plata Aerodrome";25,16;15,09;20,12;3,4;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Mar Del Plata Aerodrome";26,58;15,08;20,83;0,54;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Mar Del Plata Aerodrome";26,35;16,93;21,64;7,14;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Mar Del Plata Aerodrome";26,6;16,74;21,67;2,28;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Mar Del Plata Aerodrome";26,12;16,56;21,34;11,31;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Mar Del Plata Aerodrome";24,54;15,64;20,09;2,19;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Mar Del Plata Aerodrome";23,4;14,52;18,96;2,9;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Mar Del Plata Aerodrome";23,8;14,3;19,05;0,69;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-29;"Azul Aerodrome";32,74;20,65;26,7;1,86;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Azul Aerodrome";27,04;19,35;23,19;20,07;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Azul Aerodrome";26,18;18,09;22,14;2,42;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Azul Aerodrome";25,53;13,9;19,72;0,18;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Azul Aerodrome";25,92;12,7;19,31;0,03;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Azul Aerodrome";27,02;13,4;20,21;0,03;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Azul Aerodrome";30,17;13,94;22,06;0,96;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Azul Aerodrome";28,68;14,01;21,34;3,76;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Azul Aerodrome";27,65;14,33;20,99;3,61;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Azul Aerodrome";28,52;14,14;21,33;1,6;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Azul Aerodrome";28,67;15,41;22,04;7,43;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Azul Aerodrome";29,15;15,32;22,23;2,47;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Azul Aerodrome";29,34;15,39;22,36;10,4;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Azul Aerodrome";27,29;14,31;20,8;3,92;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Azul Aerodrome";26,87;13,14;20;3,79;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Azul Aerodrome";27,15;13,02;20,09;0,8;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-29;"Bahia Blanca Aerodrome";33,84;15,86;24,85;9,88;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-30;"Bahia Blanca Aerodrome";27,38;21,46;24,42;14,62;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-31;"Bahia Blanca Aerodrome";27,01;18,82;22,91;0,2;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-01;"Bahia Blanca Aerodrome";26,23;18,47;22,35;0,1;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-02;"Bahia Blanca Aerodrome";31,45;18,02;24,73;0;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-03;"Bahia Blanca Aerodrome";33,42;21,25;27,33;0,44;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-04;"Bahia Blanca Aerodrome";28,34;15,34;21,84;2,02;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-05;"Bahia Blanca Aerodrome";29,79;14,45;22,12;2,2;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-06;"Bahia Blanca Aerodrome";29,04;18,75;23,89;0,13;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-07;"Bahia Blanca Aerodrome";30,98;17,93;24,46;0,12;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-08;"Bahia Blanca Aerodrome";31,1;20,31;25,7;3,01;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-09;"Bahia Blanca Aerodrome";30,99;19,08;25,04;2,39;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-10;"Bahia Blanca Aerodrome";31,14;19,31;25,23;3,53;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-11;"Bahia Blanca Aerodrome";29,21;17,14;23,18;1,68;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-12;"Bahia Blanca Aerodrome";29,3;15,47;22,39;0,86;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-13;"Bahia Blanca Aerodrome";29,48;16,5;22,99;0,51;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-29;"Dolores Aerodrome";31,33;20,06;25,69;0,51;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2019-12-30;"Dolores Aerodrome";27,64;19,03;23,33;7,72;"Cuenca Sal";"Buenos Aires"
