"Fcast_date";"DATE";"Station.Name";"TMAX_ENSEMBLE_AVG";"TMIN_ENSEMBLE_AVG";"TAVG_ENSEMBLE_AVG";"RAIN_ENSEMBLE_AVG";"Zona_Pas";"Admin"
"2019-12-29";2019-12-30;"Rosario Aerodrome";30,12;20,71;25,42;6,06;"Nucleo Norte";"Santa Fe"
"2019-12-29";2019-12-31;"Rosario Aerodrome";29,47;18,55;24,01;3,23;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-01;"Rosario Aerodrome";30,4;16,97;23,69;0,03;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-02;"Rosario Aerodrome";28,77;15,81;22,29;0;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-03;"Rosario Aerodrome";29,5;16,38;22,94;0,02;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-04;"Rosario Aerodrome";31,62;17,2;24,41;0;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-05;"Rosario Aerodrome";33,8;18,17;25,99;0,59;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-06;"Rosario Aerodrome";32,87;17,81;25,34;3,49;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-07;"Rosario Aerodrome";33,18;17,58;25,38;2,06;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-08;"Rosario Aerodrome";32,69;18,37;25,53;6,53;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-09;"Rosario Aerodrome";33,58;18,87;26,23;3,69;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-10;"Rosario Aerodrome";31,82;18,7;25,26;8,43;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-11;"Rosario Aerodrome";30,5;17,36;23,93;7,03;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-12;"Rosario Aerodrome";29,79;16,77;23,28;2,9;"Nucleo Norte";"Santa Fe"
"2019-12-29";2020-01-13;"Rosario Aerodrome";28,91;16,85;22,88;3,73;"Nucleo Norte";"Santa Fe"
"2019-12-29";2019-12-30;"Reconquista Aerodrome";36,98;25,29;31,13;1,02;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-31;"Reconquista Aerodrome";33,95;23,53;28,74;8,81;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-01;"Reconquista Aerodrome";31,52;21,64;26,58;0,47;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-02;"Reconquista Aerodrome";30,46;20,97;25,71;0,07;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-03;"Reconquista Aerodrome";30,29;20,16;25,23;0,08;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-04;"Reconquista Aerodrome";32,42;20,18;26,3;0,01;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-05;"Reconquista Aerodrome";34,76;20,69;27,73;0,05;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-06;"Reconquista Aerodrome";36,9;21,99;29,44;1,6;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-07;"Reconquista Aerodrome";35,64;22,84;29,24;2,1;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-08;"Reconquista Aerodrome";35,92;23,19;29,56;2,25;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-09;"Reconquista Aerodrome";36,48;23,62;30,05;1,61;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-10;"Reconquista Aerodrome";38,37;24,36;31,36;4,93;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Reconquista Aerodrome";34,32;22,91;28,62;5,97;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Reconquista Aerodrome";32,52;21,99;27,26;4,75;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Reconquista Aerodrome";32,62;21,65;27,13;6,72;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-30;"Resistencia Aero.";38,18;24,53;31,35;0,43;"NEA";"Chaco"
"2019-12-29";2019-12-31;"Resistencia Aero.";37,4;24,72;31,06;5,62;"NEA";"Chaco"
"2019-12-29";2020-01-01;"Resistencia Aero.";35,52;22,18;28,85;2,54;"NEA";"Chaco"
"2019-12-29";2020-01-02;"Resistencia Aero.";32,67;20,99;26,83;0,24;"NEA";"Chaco"
"2019-12-29";2020-01-03;"Resistencia Aero.";32,55;19,96;26,26;0,05;"NEA";"Chaco"
"2019-12-29";2020-01-04;"Resistencia Aero.";34,32;19,6;26,96;0,04;"NEA";"Chaco"
"2019-12-29";2020-01-05;"Resistencia Aero.";36,92;20,01;28,46;0,12;"NEA";"Chaco"
"2019-12-29";2020-01-06;"Resistencia Aero.";38,27;22,3;30,28;0,8;"NEA";"Chaco"
"2019-12-29";2020-01-07;"Resistencia Aero.";36,58;23,22;29,9;2,69;"NEA";"Chaco"
"2019-12-29";2020-01-08;"Resistencia Aero.";36,35;23,26;29,81;2,26;"NEA";"Chaco"
"2019-12-29";2020-01-09;"Resistencia Aero.";37,1;23,92;30,51;2,35;"NEA";"Chaco"
"2019-12-29";2020-01-10;"Resistencia Aero.";39,39;25,66;32,53;1,53;"NEA";"Chaco"
"2019-12-29";2020-01-11;"Resistencia Aero.";36,83;24,51;30,67;4,39;"NEA";"Chaco"
"2019-12-29";2020-01-12;"Resistencia Aero.";34,33;22,98;28,65;4,46;"NEA";"Chaco"
"2019-12-29";2020-01-13;"Resistencia Aero.";34,37;22,61;28,49;4,88;"NEA";"Chaco"
"2019-12-29";2019-12-30;"Formosa Aerodrome";39,02;26,21;32,62;0,39;"";"Formosa"
"2019-12-29";2019-12-31;"Formosa Aerodrome";40,3;26,33;33,32;3,19;"";"Formosa"
"2019-12-29";2020-01-01;"Formosa Aerodrome";37,83;22,97;30,4;3,84;"";"Formosa"
"2019-12-29";2020-01-02;"Formosa Aerodrome";35,16;21,82;28,49;0,58;"";"Formosa"
"2019-12-29";2020-01-03;"Formosa Aerodrome";34,86;20,91;27,89;0,09;"";"Formosa"
"2019-12-29";2020-01-04;"Formosa Aerodrome";35,96;20,38;28,17;0,08;"";"Formosa"
"2019-12-29";2020-01-05;"Formosa Aerodrome";37,71;21,02;29,37;0,26;"";"Formosa"
"2019-12-29";2020-01-06;"Formosa Aerodrome";38,01;22,96;30,49;0,39;"";"Formosa"
"2019-12-29";2020-01-07;"Formosa Aerodrome";36,63;23,6;30,12;5,09;"";"Formosa"
"2019-12-29";2020-01-08;"Formosa Aerodrome";36,78;23,55;30,16;4,44;"";"Formosa"
"2019-12-29";2020-01-09;"Formosa Aerodrome";37,69;24,42;31,06;2,7;"";"Formosa"
"2019-12-29";2020-01-10;"Formosa Aerodrome";39,25;25,76;32,51;0,81;"";"Formosa"
"2019-12-29";2020-01-11;"Formosa Aerodrome";38,41;25,14;31,78;5,08;"";"Formosa"
"2019-12-29";2020-01-12;"Formosa Aerodrome";35,68;24,11;29,89;4,6;"";"Formosa"
"2019-12-29";2020-01-13;"Formosa Aerodrome";35,95;23,3;29,62;4,5;"";"Formosa"
"2019-12-29";2019-12-30;"Ceres Aerodrome";33,97;21,92;27,95;3,69;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-31;"Ceres Aerodrome";32,02;20,78;26,4;6,1;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-01;"Ceres Aerodrome";32,63;20,33;26,48;0,55;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-02;"Ceres Aerodrome";32,5;19,69;26,09;0,04;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-03;"Ceres Aerodrome";32,43;18,98;25,71;0,01;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-04;"Ceres Aerodrome";33,71;19,43;26,57;0;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-05;"Ceres Aerodrome";35,1;20,51;27,81;0,01;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-06;"Ceres Aerodrome";35,49;21;28,24;1,2;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-07;"Ceres Aerodrome";34,37;20,84;27,61;1,65;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-08;"Ceres Aerodrome";35,17;21,85;28,51;1,67;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-09;"Ceres Aerodrome";35,94;22,31;29,12;1,41;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-10;"Ceres Aerodrome";36,05;22,12;29,08;3,61;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-11;"Ceres Aerodrome";33,19;20,99;27,09;4,45;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-12;"Ceres Aerodrome";31,89;19,99;25,94;4,02;"Ctro N SFe";"Santa Fe"
"2019-12-29";2020-01-13;"Ceres Aerodrome";31,66;19,95;25,8;6,17;"Ctro N SFe";"Santa Fe"
"2019-12-29";2019-12-30;"Cordoba Aerodrome";31,79;21,23;26,51;8,76;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-31;"Cordoba Aerodrome";32,83;19,56;26,2;0,46;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-01;"Cordoba Aerodrome";32,16;18,76;25,46;0,31;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-02;"Cordoba Aerodrome";31,52;17,5;24,51;0,14;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-03;"Cordoba Aerodrome";31,49;16,67;24,08;0,01;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-04;"Cordoba Aerodrome";34,19;17,25;25,72;0,07;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-05;"Cordoba Aerodrome";35,84;18,54;27,19;0,24;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-06;"Cordoba Aerodrome";33,27;18,02;25,65;2,96;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-07;"Cordoba Aerodrome";32,86;17,67;25,27;2,3;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-08;"Cordoba Aerodrome";33,69;18,87;26,28;2,69;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-09;"Cordoba Aerodrome";34,89;19,6;27,25;2,15;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-10;"Cordoba Aerodrome";32,58;18,88;25,73;3,52;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-11;"Cordoba Aerodrome";30,82;18,06;24,44;3,32;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-12;"Cordoba Aerodrome";29,92;17,26;23,59;2,24;"Ctro N Cba";"Cordoba"
"2019-12-29";2020-01-13;"Cordoba Aerodrome";30,1;17,61;23,86;2,53;"Ctro N Cba";"Cordoba"
"2019-12-29";2019-12-30;"Parana Aerodrome";33,27;24,27;28,77;6,46;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-31;"Parana Aerodrome";29,64;21,15;25,4;3,64;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-01;"Parana Aerodrome";29,22;20,12;24,67;0,05;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-02;"Parana Aerodrome";28,94;18,62;23,78;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-03;"Parana Aerodrome";29,17;18,78;23,98;0,04;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-04;"Parana Aerodrome";31,05;19,66;25,35;0;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-05;"Parana Aerodrome";33,11;20,85;26,98;0,06;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-06;"Parana Aerodrome";33,08;21,16;27,12;2,55;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-07;"Parana Aerodrome";32,66;20,83;26,75;1,69;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-08;"Parana Aerodrome";32,67;21,93;27,3;3,48;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-09;"Parana Aerodrome";33,46;22,64;28,05;3,15;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-10;"Parana Aerodrome";32,69;22,41;27,55;7,02;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-11;"Parana Aerodrome";30,91;20,76;25,83;6,59;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-12;"Parana Aerodrome";29,51;19,59;24,55;4,17;"Ctro E ER";"Entre Rios"
"2019-12-29";2020-01-13;"Parana Aerodrome";28,89;19,93;24,41;5,36;"Ctro E ER";"Entre Rios"
"2019-12-29";2019-12-30;"Laboulaye";24,72;19,3;22,01;22,03;"S Cba";"Cordoba"
"2019-12-29";2019-12-31;"Laboulaye";28,67;18,23;23,45;0,09;"S Cba";"Cordoba"
"2019-12-29";2020-01-01;"Laboulaye";28,35;17,66;23,01;0,11;"S Cba";"Cordoba"
"2019-12-29";2020-01-02;"Laboulaye";27,22;15,9;21,56;0;"S Cba";"Cordoba"
"2019-12-29";2020-01-03;"Laboulaye";30,24;15,44;22,84;0,02;"S Cba";"Cordoba"
"2019-12-29";2020-01-04;"Laboulaye";33,07;17,52;25,29;0,49;"S Cba";"Cordoba"
"2019-12-29";2020-01-05;"Laboulaye";34,48;18,04;26,26;3,13;"S Cba";"Cordoba"
"2019-12-29";2020-01-06;"Laboulaye";28,7;16,09;22,4;1,55;"S Cba";"Cordoba"
"2019-12-29";2020-01-07;"Laboulaye";30,92;15,68;23,3;3,18;"S Cba";"Cordoba"
"2019-12-29";2020-01-08;"Laboulaye";30,83;17,27;24,05;2,58;"S Cba";"Cordoba"
"2019-12-29";2020-01-09;"Laboulaye";32,91;18,03;25,47;5,53;"S Cba";"Cordoba"
"2019-12-29";2020-01-10;"Laboulaye";28,77;17,06;22,92;3,06;"S Cba";"Cordoba"
"2019-12-29";2020-01-11;"Laboulaye";28,13;16,15;22,14;1,64;"S Cba";"Cordoba"
"2019-12-29";2020-01-12;"Laboulaye";28,77;16,1;22,43;1,24;"S Cba";"Cordoba"
"2019-12-29";2020-01-13;"Laboulaye";29,09;16,4;22,74;1,2;"S Cba";"Cordoba"
"2019-12-29";2019-12-30;"Junin Aerodrome";27,17;17,75;22,46;20,47;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-31;"Junin Aerodrome";27,29;16,15;21,72;2,05;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-01;"Junin Aerodrome";26,87;14,88;20,88;0,03;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-02;"Junin Aerodrome";25,69;13,68;19,68;0,01;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-03;"Junin Aerodrome";27,93;13,88;20,91;0;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-04;"Junin Aerodrome";30,47;15,35;22,91;0,02;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-05;"Junin Aerodrome";31,96;15,73;23,84;2,3;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-06;"Junin Aerodrome";28,93;15,09;22,01;5,29;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-07;"Junin Aerodrome";29,94;14,66;22,3;8,08;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-08;"Junin Aerodrome";29,38;15,74;22,56;7,68;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-09;"Junin Aerodrome";30,94;16,47;23,71;6,98;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-10;"Junin Aerodrome";28,47;15,83;22,15;6,87;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-11;"Junin Aerodrome";26,93;14,62;20,77;5,29;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-12;"Junin Aerodrome";27,32;14,14;20,73;2,59;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2020-01-13;"Junin Aerodrome";27,39;14,53;20,96;1,98;"Nucleo Sur";"Buenos Aires"
"2019-12-29";2019-12-30;"Aeroparque Bs. As. Aerodrome";29,08;24,1;26,59;18,85;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-31;"Aeroparque Bs. As. Aerodrome";24,39;21,77;23,08;6,16;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-01;"Aeroparque Bs. As. Aerodrome";24,59;20,47;22,53;0,11;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-02;"Aeroparque Bs. As. Aerodrome";22,72;19,82;21,27;0,09;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-03;"Aeroparque Bs. As. Aerodrome";25,36;19,52;22,44;0,04;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-04;"Aeroparque Bs. As. Aerodrome";28,18;21,29;24,74;0,03;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-05;"Aeroparque Bs. As. Aerodrome";29,35;21,43;25,39;1,38;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-06;"Aeroparque Bs. As. Aerodrome";28,91;21,5;25,2;5,14;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-07;"Aeroparque Bs. As. Aerodrome";29,12;21,07;25,09;4,51;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-08;"Aeroparque Bs. As. Aerodrome";28,6;21,84;25,22;6,52;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-09;"Aeroparque Bs. As. Aerodrome";29,96;23,13;26,54;4,12;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-10;"Aeroparque Bs. As. Aerodrome";28,35;22,22;25,28;9,72;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-11;"Aeroparque Bs. As. Aerodrome";26,42;20,64;23,53;8,1;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-12;"Aeroparque Bs. As. Aerodrome";26,36;19,8;23,08;1,05;"Ctro BA";"Distrito Federal"
"2019-12-29";2020-01-13;"Aeroparque Bs. As. Aerodrome";26,23;20,13;23,18;3,55;"Ctro BA";"Distrito Federal"
"2019-12-29";2019-12-30;"Santa Rosa Aerodrome";31,26;24,57;27,91;3,88;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-31;"Santa Rosa Aerodrome";34,06;22,14;28,1;0,06;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-01;"Santa Rosa Aerodrome";32,29;20,13;26,21;0,08;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-02;"Santa Rosa Aerodrome";32,02;21,24;26,63;0,03;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-03;"Santa Rosa Aerodrome";34,83;19,45;27,14;0,88;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-04;"Santa Rosa Aerodrome";34,5;20,22;27,36;2,41;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-05;"Santa Rosa Aerodrome";34,05;19,12;26,58;3,19;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-06;"Santa Rosa Aerodrome";30,26;19,98;25,12;0,81;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-07;"Santa Rosa Aerodrome";31,59;19,24;25,41;0,75;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-08;"Santa Rosa Aerodrome";32,35;20,28;26,32;1,36;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-09;"Santa Rosa Aerodrome";33,66;20,91;27,29;2,79;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-10;"Santa Rosa Aerodrome";30,54;19,65;25,1;1,76;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-11;"Santa Rosa Aerodrome";30,03;18,89;24,46;0,24;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-12;"Santa Rosa Aerodrome";30,74;18,03;24,39;1,05;"SO BA-S LP";"La Pampa"
"2019-12-29";2020-01-13;"Santa Rosa Aerodrome";32,85;19,37;26,11;0,51;"SO BA-S LP";"La Pampa"
"2019-12-29";2019-12-30;"Mar Del Plata Aerodrome";22,54;20,76;21,65;5,68;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Mar Del Plata Aerodrome";25,38;17,68;21,53;0,96;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Mar Del Plata Aerodrome";21,76;15,59;18,68;0,23;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Mar Del Plata Aerodrome";22,73;14,39;18,56;0,06;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Mar Del Plata Aerodrome";25,57;14,77;20,17;0,03;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Mar Del Plata Aerodrome";29;15,49;22,24;1,68;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Mar Del Plata Aerodrome";24,77;14,61;19,69;5,17;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Mar Del Plata Aerodrome";23,96;14,47;19,22;6,23;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Mar Del Plata Aerodrome";26,25;15,16;20,7;4,12;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Mar Del Plata Aerodrome";26,01;16,04;21,02;3,18;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Mar Del Plata Aerodrome";27,49;17,55;22,52;5,11;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Mar Del Plata Aerodrome";24,71;15,83;20,27;2,67;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Mar Del Plata Aerodrome";23,39;14,53;18,96;2,1;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Mar Del Plata Aerodrome";23,76;14,41;19,08;1,31;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Mar Del Plata Aerodrome";24,35;15,19;19,77;1,53;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Azul Aerodrome";25,02;19,12;22,07;20,88;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-31;"Azul Aerodrome";26,74;17,85;22,3;1,19;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-01;"Azul Aerodrome";26;14,4;20,2;0,12;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-02;"Azul Aerodrome";25,23;12,96;19,1;0,08;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-03;"Azul Aerodrome";26,63;12,85;19,74;0,02;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-04;"Azul Aerodrome";29,87;13,87;21,87;0,85;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-05;"Azul Aerodrome";28,51;13,47;20,99;2,8;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-06;"Azul Aerodrome";26,42;13,49;19,96;5,45;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-07;"Azul Aerodrome";28,73;13,28;21,01;5,51;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-08;"Azul Aerodrome";28,67;14,55;21,61;2,46;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-09;"Azul Aerodrome";29,54;15,42;22,48;6,92;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-10;"Azul Aerodrome";27,86;14,22;21,04;2,9;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-11;"Azul Aerodrome";26,75;12,71;19,73;2,38;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-12;"Azul Aerodrome";26,92;12,43;19,68;2,81;"Ctro BA";"Buenos Aires"
"2019-12-29";2020-01-13;"Azul Aerodrome";27,8;13,46;20,63;0,94;"Ctro BA";"Buenos Aires"
"2019-12-29";2019-12-30;"Bahia Blanca Aerodrome";29,94;20,64;25,29;9,95;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-31;"Bahia Blanca Aerodrome";26,26;18,53;22,4;0,33;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-01;"Bahia Blanca Aerodrome";25,83;17,98;21,9;0,09;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-02;"Bahia Blanca Aerodrome";31,4;17,89;24,65;0;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-03;"Bahia Blanca Aerodrome";33,5;20,7;27,1;0,57;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-04;"Bahia Blanca Aerodrome";28,33;16,09;22,21;2,28;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-05;"Bahia Blanca Aerodrome";30,24;14,92;22,58;3,63;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-06;"Bahia Blanca Aerodrome";28,53;17,9;23,22;0,62;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-07;"Bahia Blanca Aerodrome";29,88;17,93;23,91;0,29;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-08;"Bahia Blanca Aerodrome";31,28;18,81;25,04;0,77;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-09;"Bahia Blanca Aerodrome";32,62;20;26,31;1,92;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-10;"Bahia Blanca Aerodrome";29,18;17,2;23,19;1,94;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-11;"Bahia Blanca Aerodrome";28;15,61;21,8;0,22;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-12;"Bahia Blanca Aerodrome";30,22;15,45;22,84;0,41;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2020-01-13;"Bahia Blanca Aerodrome";31,67;17,23;24,45;0,48;"SO BA-S LP";"Buenos Aires"
"2019-12-29";2019-12-30;"Dolores Aerodrome";26,86;19,32;23,09;13,98;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2019-12-31;"Dolores Aerodrome";22,74;16,34;19,54;6,1;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-01;"Dolores Aerodrome";23,8;15,19;19,5;0,22;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-02;"Dolores Aerodrome";20,47;14,31;17,39;0,11;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-03;"Dolores Aerodrome";22,67;14,69;18,68;0,04;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-04;"Dolores Aerodrome";27,37;15,62;21,5;0,6;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-05;"Dolores Aerodrome";27,19;14,87;21,03;2,69;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-06;"Dolores Aerodrome";26,97;14,83;20,9;7;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-07;"Dolores Aerodrome";26,92;14,68;20,8;3,8;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-08;"Dolores Aerodrome";26,55;15,96;21,25;3,5;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-09;"Dolores Aerodrome";28,05;17,23;22,64;4,47;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-10;"Dolores Aerodrome";26,55;15,64;21,09;4,7;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-11;"Dolores Aerodrome";24,78;14,48;19,63;2,54;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-12;"Dolores Aerodrome";24,66;14,07;19,36;1,77;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2020-01-13;"Dolores Aerodrome";24,61;14,82;19,71;1,84;"Cuenca Sal";"Buenos Aires"
"2019-12-29";2019-12-30;"La Rioja Aero.";38,56;22,95;30,75;3,13;"";"La Rioja"
"2019-12-29";2019-12-31;"La Rioja Aero.";39,15;25,71;32,43;2,18;"";"La Rioja"
